          20
 -0.99312859918509488       1.76140071391505774E-002
 -0.96397192727791381       4.06014298003870497E-002
 -0.91223442825132595       6.26720483341090401E-002
 -0.83911697182221889       8.32767415767047547E-002
 -0.74633190646015080       0.10193011981723323     
 -0.63605368072651502       0.11819453196151775     
 -0.51086700195082713       0.13168863844917658     
 -0.37370608871541955       0.14209610931838190     
 -0.22778585114164510       0.14917298647260382     
 -7.65265211334973383E-002  0.15275338713072598     
  7.65265211334973383E-002  0.15275338713072598     
  0.22778585114164510       0.14917298647260382     
  0.37370608871541955       0.14209610931838190     
  0.51086700195082713       0.13168863844917658     
  0.63605368072651502       0.11819453196151775     
  0.74633190646015080       0.10193011981723323     
  0.83911697182221889       8.32767415767047547E-002
  0.91223442825132595       6.26720483341090401E-002
  0.96397192727791381       4.06014298003870497E-002
  0.99312859918509488       1.76140071391505774E-002
         30
 -0.99689348407464951        7.9681924961654740E-003
 -0.98366812327974718        1.8466468311090979E-002
 -0.96002186496830755        2.8784707883323400E-002
 -0.92620004742927431        3.8799192569627092E-002
 -0.88256053579205263        4.8402672830585101E-002
 -0.82956576238276847        5.7493156217617490E-002
 -0.76777743210482619        6.5974229882180116E-002
 -0.69785049479331573        7.3755974737705066E-002
 -0.62052618298924289        8.0755895229420116E-002
 -0.53662414814201986        8.6899787201083004E-002
 -0.44703376953808915        9.2122522237786109E-002
 -0.35270472553087812        9.6368737174644364E-002
 -0.25463692616788985        9.9593420586795198E-002
 -0.15386991360858354       0.10176238974840547     
  -5.1471842555317691E-002  0.10285265289355876     
   5.1471842555317691E-002  0.10285265289355876     
  0.15386991360858354       0.10176238974840547     
  0.25463692616788985        9.9593420586795198E-002
  0.35270472553087812        9.6368737174644364E-002
  0.44703376953808915        9.2122522237786109E-002
  0.53662414814201986        8.6899787201083004E-002
  0.62052618298924289        8.0755895229420116E-002
  0.69785049479331573        7.3755974737705066E-002
  0.76777743210482619        6.5974229882180116E-002
  0.82956576238276847        5.7493156217617490E-002
  0.88256053579205263        4.8402672830585101E-002
  0.92620004742927431        3.8799192569627092E-002
  0.96002186496830755        2.8784707883323400E-002
  0.98366812327974718        1.8466468311090979E-002
  0.99689348407464951        7.9681924961654740E-003
          40
 -0.99823770971055925        4.5212770985330990E-003
 -0.99072623869945697        1.0498284531152905E-002
 -0.97725994998377430        1.6421058381907876E-002
 -0.95791681921379168        2.2245849194166886E-002
 -0.93281280827867652        2.7937006980016339E-002
 -0.90209880696887434        3.3460195282546429E-002
 -0.86595950321225945        3.8782167974471607E-002
 -0.82461223083331170        4.3870908185673137E-002
 -0.77830565142651942        4.8695807635072211E-002
 -0.72731825518992710        5.3227846983936795E-002
 -0.67195668461417957        5.7439769099391573E-002
 -0.61255388966798019        6.1306242492928889E-002
 -0.54946712509512818        6.4804013456601098E-002
 -0.48307580168617870        6.7912045815233926E-002
 -0.41377920437160498        7.0611647391286808E-002
 -0.34199409082575849        7.2886582395804075E-002
 -0.26815218500725369        7.4723169057968344E-002
 -0.19269758070137111        7.6110361900626172E-002
 -0.11608407067525521        7.7039818164248000E-002
  -3.8772417506050816E-002   7.7505947978424805E-002
   3.8772417506050816E-002   7.7505947978424805E-002
  0.11608407067525521        7.7039818164248000E-002
  0.19269758070137111        7.6110361900626172E-002
  0.26815218500725369        7.4723169057968344E-002
  0.34199409082575849        7.2886582395804075E-002
  0.41377920437160498        7.0611647391286808E-002
  0.48307580168617870        6.7912045815233926E-002
  0.54946712509512818        6.4804013456601098E-002
  0.61255388966798019        6.1306242492928889E-002
  0.67195668461417957        5.7439769099391573E-002
  0.72731825518992710        5.3227846983936795E-002
  0.77830565142651942        4.8695807635072211E-002
  0.82461223083331170        4.3870908185673137E-002
  0.86595950321225945        3.8782167974471607E-002
  0.90209880696887434        3.3460195282546429E-002
  0.93281280827867652        2.7937006980016339E-002
  0.95791681921379168        2.2245849194166886E-002
  0.97725994998377430        1.6421058381907876E-002
  0.99072623869945697        1.0498284531152905E-002
  0.99823770971055925        4.5212770985330990E-003
          10
 -0.97390652851717174        6.6671344308683711E-002
 -0.86506336668898454       0.14945134915058050     
 -0.67940956829902444       0.21908636251598215     
 -0.43339539412924716       0.26926671930999174     
 -0.14887433898163122       0.29552422471475293     
  0.14887433898163122       0.29552422471475293     
  0.43339539412924716       0.26926671930999174     
  0.67940956829902444       0.21908636251598215     
  0.86506336668898454       0.14945134915058050     
  0.97390652851717174        6.6671344308683711E-002
